Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢪꢵꢪꢹꢭ꣄,मामूल्,மாமூல்,maamool,mAmUl,māmūl,mɑːmuːl,bribe,லஞ்சம்  
ꢭꢾꢛ꣄ꢗꢪ꣄,लेञ्चम्,லெஞ்ஜம்,le'ncham,lEJcam,lĕñcam,leɲt͡ʃəm,bribe,லஞ்சம்  
ꢭꣁꢒ꣄ ꢱꢩꣁ,लोक सभा॑,லோக்ஸபொ4,lo'k sabho',lOk sabhO,lŏk sabhŏ,lok s̪əbʰo,parliament,லோக்சபை  
ꢮꢶꢡ꣄ꢡꢒꣁꢰ꣄,वित्तकोष,வித்தகோஷ்,vittako'sh,vittakOS,vittakŏṣ,ʋɪt̪t̪əkoʂ,bank,வங்கி  
ꢲꢥ꣄ꢥꢮꢸ ꢱꢖ꣄ꢒ꣄ꢬꢲꢥꣁ,हन्नवु सङ्क्रहना॑,ஹன்னவு ஸங்க்ரஹனொ,hannavu sankrahano',hannavu saGkrahanO,hannavu saṅkrahanŏ,ɦən̪n̪əʋu s̪əŋkɾəɦən̪o,collection,வசூல்  
ꢮꢱꢸꢭ꣄,वसुल,வஸுல்,vasul,vasul,vasul,ʋəs̪ul,collection,வசூல்  
ꢡꢵꢭꢹꢒꢵ,तालूका,தாலுகா,taalookaa,tAlUkA,tālūkā,t̪ɑːluːkɑː,taluk,வட்டம்  
ꢣꢵꢱꢶꢭ꣄ꢣꢵꢬ꣄,दासिल्दार,தா3ஸில்தா3ர்,daasildaar,dAsildAr,dāsildār,d̪ɑːs̪ɪld̪ɑːɾ,tahsildar,வட்டாட்சியர்  
ꢦꢶꢬꢵꢥ꣄ꢡ꣄ꢫꢸ,पिरान्त्यु,பிராந்த்யு,piraantyu,pirAntyu,pirāntyu,pɪɾɑːn̪t̪ju,region,வட்டாரம்  
ꢦꢶꢬꢵꢥ꣄ꢡꢶꢫ ꢩꢵꢰꣁ,पिरान्तिय भाषा॑,பிராந்த்ய பா4ஷொ,piraantiya bhaasho',pirAntiya bhASO,pirāntiya bhāṣŏ,pɪɾɑːn̪t̪ɪjə bʰɑːʂo,regional language,வட்டாரமொழி  
ꢩꢶꢫꢵꢬ꣄,भियार्,பி4யார்,bhiyaar,bhiyAr,bhiyār,bʰɪjɑːɾ,trade,வணிகம்  
ꢮꢵꢠꢶꢙ꣄ꢫꣁ,वाणिज्या॑,வாணிஜ்யொ,vaanijyo',vANijyO,vāṇijyŏ,ʋɑːɳɪd͡ʒjo,trade,வணிகம்  
ꢩꢶꢫꢵꢬꢸ ꢮꢶꢡ꣄ꢡ ꢒꣁꢰ꣄,भियारु         वित्त कोष,பி4யாரு வித்த கோஷ்,bhiyaaru vitta ko'sh,bhiyAru vitta kOS,bhiyāru vitta kŏṣ,bʰɪjɑːɾu ʋɪt̪t̪ə koʂ,commercial bank,வணிகவங்கி  
ꢮꢠꢶꢒ ꢮꢶꢡ꣄ꢡ ꢒꣁꢰ꣄,वणिक वित्त कोष,வணிக வித்த கோஷ்,vanika vitta ko'sh,vaNika vitta kOS,vaṇika vitta kŏṣ,ʋəɳɪkə ʋɪt̪t̪ə koʂ,commercial bank,வணிகவங்கி  
ꢩꢶꢫꢵꢬꢸ  ꢱꢸꢭ꣄ꢒꣁ,भियारुसुल्का॑,பி4யாருஸுல்கொ,bhiyaaru  sulko',bhiyAru  sulkO,bhiyāru  sulkŏ,bʰɪjɑːɾu  s̪ulko,commercial tax,வணிகவரி  
ꢮꢠꢶꢒ ꢱꢸꢭ꣄ꢒꣁ,वणिक सुल्का॑,வணிகஸுல்கொ,vanika sulko',vaNika sulkO,vaṇika sulkŏ,ʋəɳɪkə s̪ulko,commercial tax,வணிகவரி  
ꢒꢶꢪ꣄ꢮꢣꢥ꣄ꢡꢶ,किम्वदन्ति,கிம்வத3ந்தி,kimvadanti,kimvadanti,kimvadanti,kɪmʋəd̪ən̪t̪ɪ,rumour,வதந்தி  
ꢮꢣꢥ꣄ꢡꢶ,वदन्ति,வத3ந்தி,vadanti,vadanti,vadanti,ʋəd̪ən̪t̪ɪ,rumour,வதந்தி  
ꢙꢥꢱ꣄ꢬꢸꢡꢶ,जनस्रुति,ஜனஸ்ருதி,janasruti,janasruti,janasruti,d͡ʒən̪əs̪ɾut̪ɪ,rumour,வதந்தி  
ꢩ꣄ꢫꢵꢬ꣄,भ्यार,ப்4யார்,bhyaar,bhyAr,bhyār,bʰjɑːɾ,trade,வர்த்தகம்  
ꢂꢮ꣄ꢥꢶ,अव्नि,அவ்னி,avni,avni,avni,əʋn̪ɪ,credit,வரவு  
ꢱꢸꢭ꣄ꢒꣁ,सुल्का॑,ஸுல்கொ,sulko',sulkO,sulkŏ,s̪ulko,tax,வரி  
ꢒꢬꣁ,करा॑,கரொ,karo',karO,karŏ,kəɾo,tax,வரி  
ꢡꣂꢬꢠ꣄,ता॑रण,தொரண்,toran,toraN,toraṇ,t̪oːɾəɳ,rank,வரிசை  
ꢒ꣄ꢬꢪꣁ,क्रमा॑,க்ரமொ,kramo',kramO,kramŏ,kɾəmo,rank,வரிசை  
ꢱ꣄ꢬꢿꢠꢶ,स्रेणि,ஸ்ரேணி,sreni,sreNi,sreṇi,s̪ɾeːɳɪ,rank,வரிசை  
ꢱꢸꢭ꣄ꢒꢥꢶꢬ꣄ꢠꢫꢸ,सुल्कनिर्णया॑,ஸுல்கநிர்ணயொ,sulkanirnayu,sulkanirNayu,sulkanirṇayu,s̪ulkən̪ɪɾɳəju,taxation,வரிவிதிப்பு  
ꢆꢗ꣄ꢭꢵꢮ꣄,उच्लाव,உச்லாவ்,uchlaav,uclAv,uclāv,ut͡ʃlɑːʋ,income,வருமானம்  
ꢙꣁꢞꢸꢪ꣄ꢨꢸꢭ꣄,जा॑डुम्बुल,ஜொடு3ம்புல்,jo'd'umbul,jODumbul,jŏḍumbul,d͡ʒoɖumbul,income,வருமானம்  
ꢆꢗ꣄ꢭꢵꢮꢸ ꢱꢸꢭ꣄ꢒꣁ,उच्लावु सुल्का॑,உச்லாவுஸுல்கொ,uchlaavu sulko',uclAvu sulkO,uclāvu sulkŏ,ut͡ʃlɑːʋu s̪ulko,income tax,வருமான வரி   
ꢆꢗ꣄ꢭꢵꢮꢸ ꢒꢬꣁ,उच्लावु करा॑,உச்லாவு கரொ,uchlaavu karo',uclAvu karO,uclāvu karŏ,ut͡ʃlɑːʋu kəɾo,income tax,வருமான வரி   
ꢬꢵꢙ꣄ꢫ ꢃꢣꢵꢫꢸ,राज्य आदायु,ராஜ்ய ஆதா3யு,raajya aadaayu,rAjya AdAyu,rājya ādāyu,ɾɑːd͡ʒjə ɑːd̪ɑːju,revenue,வருவாய்  
ꢥ꣄ꢫꢥ꣄ꢡ꣄ꢬꢠꣁ,न्यन्त्रणा॑,ந்யந்த்ரணொ,nyantrano',nyantraNO,nyantraṇŏ,n̪jən̪t̪ɾəɳo,restrictions,வரையறை  
ꢦ꣄ꢬꢡꢶꢨꢥ꣄ꢤꢸ,प्रतिबन्धु,ப்ரதிப3ந்து4,pratibandhu,pratibandhu,pratibandhu,pɾət̪ɪbən̪d̪ʰu,restrictions,வரையறை  
ꢮꢔꣁꢡꣁꢔꣁ,वगा॑ता॑गा॑,வகொ3தொகொ3,vago'to'go',vagOtOgO,vagŏtŏgŏ,ʋəgot̪ogo,restrictions,வரையறை  
ꢮꢶꢡ꣄ꢡ ꢭꢿꢓꢸ,वित्त लेखु,வித்த லேகு2          (Bank draft),vitta lekhu,vitta lekhu,vitta lekhu,ʋɪt̪t̪ə leːkʰu,draft,வரைவோலை/ வரைவு
ꢦ꣄ꢬꢵꢒ꣄ ꢭꢾꢓꢥꣁ,प्राक लेखना॑,ப்ராக் லேக2னொ (letter draft),praak le'khano',prAk lEkhanO,prāk lĕkhanŏ,pɾɑːk lekʰən̪o,draft,வரைவோலை/ வரைவு
ꢥꢶꢦꢸꢠꣁ,निपुणा॑,நிபுணொ,nipuno',nipuNO,nipuṇŏ,n̪ɪpuɳo,expert,வல்லுநர்  
ꢙꣀꢥ ꢧꢶꢬ꣄ꢥꢶ,जैन फिर्नि,ஜைன பி2ர்னி,jaina phirni,jaina phirni,jaina phirni,d͡ʒəɪn̪ə pʰɪɾn̪ɪ,clockwise turn,வலஞ்சுழி  
ꢦ꣄ꢬꢣꢒ꣄ꢰꢥꣁ,प्रदक्षना॑,ப்ரத3க்ஷனொ,pradakshano',pradakSanO,pradakṣanŏ,pɾəd̪əkʂən̪o,clockwise turn,வலஞ்சுழி  
ꢮꢒ꣄ꢒꢷꢭ꣄,वक्कील्,வக்கீல்,vakkeel,vakkIl,vakkīl,ʋəkkiːl,lawyer,வழக்கறிஞர்  
ꢬꢹꢟꢶ,रूढि,ரூடி4,rood'hi,rUDhi,rūḍhi,ɾuːɖʰɪ,usage,வழக்காறு  
ꢪꢵꢬ꣄ꢒꢣꢬ꣄ꢱꢶ,मार्ग दर्सि,மார்க3த3ர்ஸி,maarkadarsi,mArkadarsi,mārkadarsi,mɑːɾkəd̪əɾs̪ɪ,guide,வழிகாட்டி  
ꢮꢵꢜ꣄ ꢣꢾꢒ꣄ꢒꢞ꣄ꢠꢵꢬ꣄,वाट देक्कड्णार,வாட்தெ3க்கட்3ணார்,vaat' de'kkad'naar,vAT dEkkaDNAr,vāṭ dĕkkaḍṇār,ʋɑːʈ d̪ekkəɖɳɑːɾ,guide,வழிகாட்டி  
ꢒꢾꢬꢥ꣄ꢮꢵꢜ꣄,क॑रन्वाट्,கெரன்வாட்,ke'ranvaat',kEranvAT,kĕranvāṭ,keɾən̪ʋɑːʈ,process,வழிமுறை  
ꢡꢸꢔꢵꢳ꣄,तुगाळ,து3கா3ள்,tugaal',tugAL,tugāl̤,t̪ugɑːɭ,drought,வறட்சி  
ꢣꢬꢶꢣ꣄ꢬꢡꣁ,दरिद्रता॑,த3ரித்3ரதொ,daridrato',daridratO,daridratŏ,d̪əɾɪd̪ɾət̪o,poverty,வறுமை  
ꢣꢾꢭ꣄ꢞꢶꢬꢶꢦꢥ꣄,द॑ल्डिरिपन,தெ3ள்டி3ரிபன்,de'ld'iripan,dElDiripan,dĕlḍiripan,d̪elɖɪɾɪpən̪,poverty,வறுமை  
ꢆꢔ꣄ꢬꢦꢥ꣄,उग्रपन,உக்3ரபன்,ugrapan,ugrapan,ugrapan,ugɾəpən̪,violence,வன்முறை  
ꢮꢵꢒ꣄ ꢣꢾꢥꢵꢬ꣄,वाक् द॑नार,வாக் தெ3னார்,vaak de'naar,vAk dEnAr,vāk dĕnār,ʋɑːk d̪en̪ɑːɾ,voter,வாக்காளர்  
ꢪꢡꢣꢵꢡꣁ,मतदाता॑,மத தா3தொ,matadaato',matadAtO,matadātŏ,mət̪əd̪ɑːt̪o,voter,வாக்காளர்  
ꢮꣂꢜ꣄,वोट,வோட்,vot',voT,voṭ,ʋoːʈ,vote,வாக்கு  
ꢪꢡꢣꢵꢥ꣄,मतदान,மததா3ன்,matadaan,matadAn,matadān,mət̪əd̪ɑːn̪,vote,வாக்கு  
ꢮꢵꢔ꣄ꢣꢵꢥ꣄,वाग्दान,வாக்3தா3ன்,vaagdaan,vAgdAn,vāgdān,ʋɑːgd̪ɑːn̪,vote,வாக்கு  
ꢮꢵꢒꢸ ꢦꢡ꣄ꢬꢸ,वाकु पत्रु,வாகு பத்ரு,vaaku patru,vAku patru,vāku patru,ʋɑːku pət̪ɾu,ballot paper,வாக்குச்சீட்டு  
ꢨꢜ꣄ꢒꢾ,बट्क॑,ப3ட்கெ,bat'ke',baTkE,baṭkĕ,bəʈke,house rent,வாடகை  
ꢮꢵꢡꢶ,वाति,வாதி,vaati,vAti,vāti,ʋɑːt̪ɪ,plaintiff,வாதி  
ꢮꢵꢬ꣄ꢱꢸ,वार्सु,வார்ஸு,vaarsu,vArsu,vārsu,ʋɑːɾs̪u,heir,வாரிசு  
ꢆꢡ꣄ꢬꢵꢤꢶꢒꢵꢬꢶ,उत्राधिकारि,உத்ராதி4காரி,utraadhikaari,utrAdhikAri,utrādhikāri,ut̪ɾɑːd̪ʰɪkɑːɾɪ,heir,வாரிசு  
ꢱꢪꢶꢡꢶ,समिति,ஸமிதி,samiti,samiti,samiti,s̪əmɪt̪ɪ,board/ corporation,வாரியம்  
ꢂꢥꢸꢦꢵꢡ꣄,अनुपात,அனுபாத்,anupaat,anupAt,anupāt,ən̪upɑːt̪,ratio,விகிதம்  
ꢸꢮꢶꢗꢵꢬꢠꣁ,विचारणा॑,விசாரணொ,uvichaarano',uvicAraNO,uvicāraṇŏ,uʋɪt͡ʃɑːɾəɳo,enquiry,விசாரணை  
ꢱ꣄ꢮꢵꢡꢥ꣄ꢡ꣄ꢬꢸ,स्वातन्त्रु,ஸ்வாதந்த்ரு,svaatantru,svAtantru,svātantru,s̪ʋɑːt̪ən̪t̪ɾu,independence,விடுதலை  
ꢱꣁꢞ꣄ꢥꢶ,सा॑ड्नि,ஸொட்3னி,so'd'ni,sODni,sŏḍni,s̪oɖn̪ɪ,leave,விடுப்பு  
ꢱꣁꢞ꣄ꢮꢵꢬ꣄,सा॑ड्वार,ஸொட்3வார்,so'd'vaar,sODvAr,sŏḍvār,s̪oɖʋɑːɾ,leave,விடுப்பு  
ꢱꣂꢞꢶ,सोडि,ஸோடி3,sod'i,soDi,soḍi,s̪oːɖɪ,holiday,விடுமுறை
ꢮꢶꢦꢡ꣄ꢡꢸ,विपत्तु,விப3த்து,vipattu,vipattu,vipattu,ʋɪpət̪t̪u,accident,விபத்து  
ꢮꢵꢫꢸꢱꢾꢥꣁ,वायुसेना॑,வாயுஸேனொ,vaayuse'no',vAyusEnO,vāyusĕnŏ,ʋɑːjus̪en̪o,air force,விமானப்படை  
ꢧꢵꢞ꣄,फाड्,பா2ட்3,phaad',phAD,phāḍ,pʰɑːɖ,crack,விரிசல்  
ꢨꢶꢭ꣄ꢭꣁ,बिल्ला॑,பி3ல்லொ,billo',billO,billŏ,bɪllo,badge,வில்லை  
ꢪꣁꢭꢸ ꢙꢦ꣄ꢡꣁ,मोलुजप्ता॑,மோலுஜப்தொ,mo'lu japto',mOlu japtO,mŏlu japtŏ,molu d͡ʒəpt̪o,price index,விலைபட்டியல்
ꢪꣁꢭꢸ ꢂꢜ꣄ꢜꢮꢥꣁ,मोलु अट्टवना॑,மோலு அட்டவனொ,mo'lu at't'avano',mOlu aTTavanO,mŏlu aṭṭavanŏ,molu əʈʈəʋən̪o,price index,விலைபட்டியல்
ꢮꢶꢮꢵꢣ꣄,विवाद,விவாத்3,vivaad,vivAd,vivād,ʋɪʋɑːd̪,"discussion, debate",விவாதம் `
ꢮꢵꢔ꣄ꢮꢶꢮꢵꢣ꣄,वाग्विवाद,வாக்3விவாத்3,vaagvivaad,vAgvivAd,vāgvivād,ʋɑːgʋɪʋɑːd̪,"discussion, debate",விவாதம் `
ꢆꢡ꣄ꢱꢮ꣄,उत्सव,உத்ஸவ்,utsav,utsav,utsav,ut̪s̪əʋ,function,விழா  
ꢮꣀꢩꢮ꣄,वैभव,வைப4வ்,vaibhav,vaibhav,vaibhav,ʋəɪbʰəʋ,function,விழா  
ꢦ꣄ꢬꢡꢶꢯꢡ꣄,प्रतिशत,ப்ரதிஶத்,pratishat,pratizat,pratiśat,pɾət̪ɪʃət̪,percent,விழுக்காடு  
ꢦ꣄ꢬꢡꢶꢯꣁꢡꢸ,प्रतिशा॑तु,ப்ரதிஶோது,pratisho'tu,pratizOtu,pratiśŏtu,pɾət̪ɪʃot̪u,percent,விழுக்காடு  
ꢮꢶꢙ꣄ꢛꢵꢦꢥꣁ,विजञापना॑,விஜ்ஞாபனொ,vijnyaapano',vijJApanO,vijñāpanŏ,ʋɪd͡ʒɲɑːpən̪o,advertisement,விளம்பரம்  
ꢦ꣄ꢬꢒꢵꢬꢰꢥꣁ,प्रकाषना॑,ப்ரகாஷனொ,prakaarashano',prakAraSanO,prakāraṣanŏ,pɾəkɑːɾəʂən̪o,advertisement,விளம்பரம்  
ꢮꢶꢒ꣄ꢒꢶꢥꢶ ꢒꢬꣁ,विक्किनि करा॑,விக்கினி கரொ,vikkini karo',vikkini karO,vikkini karŏ,ʋɪkkɪn̪ɪ kəɾo,sales tax,விற்பனை வரி  
ꢣꢬꣁ,दरा॑,த3ரொ,daro',darO,darŏ,d̪əɾo,rate,விகிதம்
ꢂꢩꢾꢒ꣄ꢯꢒꣁ,अभेक्षका॑,அபே4க்ஷகொ,abhe'kshako',abhEkzakO,abhĕkśakŏ,əbʰekʃəko,candidate (for election),வேட்பாளர்  
ꢂꢩꢾꢒ꣄ꢯꢒꣁ,अभेक्षका॑,,abhe'kshako',abhEkzakO,abhĕkśakŏ,əbʰekʃəko,candidate (for election),வேட்பாளர்  
ꢂꢩꢾꢒ꣄ꢰꢸ,अभेक्षु,அபே4க்ஷு,abhe'kshu,abhEkSu,abhĕkṣu,əbʰekʂu,candidature,வேட்பு  
ꢒꢵꢪ꣄ ꢲꢶꢨ꣄ꢨꢜ꣄ꢠꢶ,काम्हिब्ट्णि,காம்ஹிப்3ப3ட்3ணி,kaam hibbat'ni,kAm hibbaTNi,kām hibbaṭṇi,kɑːm ɦɪbbəʈɳɪ,strike,வேலை நிறுத்தம்   
ꢒ꣄ꢬꢸꢰꢶ,क्रुषि,க்ருஷி,krushi,kruSi,kruṣi,kɾuʂɪ,agriculture,வேளாண்மை  
ꢮꢶꢥ꣄ꢫꢵꢱ꣄,विन्यास, வின்யாஸ்,vinyaas,vinyAs,vinyās,ʋɪn̪jɑːs̪,fixed deposit,வைப்புத்தொகை  
ꢮꣂꢜ꣄,वोट,வோட்,vot',voT,voṭ,ʋoːʈ,vote,வாக்கு
ꢪꢡꢣꢵꢥ꣄,मतदान,மததா3ன்,matadaan,matadAn,matadān,mət̪əd̪ɑːn̪,vote,வாக்கு
ꢮꢵꢔ꣄ꢣꢵꢥ꣄,वाग्दान,வாக்3தா3ன்,vaagdaan,vAgdAn,vāgdān,ʋɑːgd̪ɑːn̪,vote,வாக்கு
ꢭꣁꢒ ꢡꢥ꣄ꢡ꣄ꢬꢸ,लोक तन्त्रु,லோக தந்த்ரு,lo'ka tantru,lOka tantru,lŏka tantru,lokə t̪ən̪t̪ɾu,democracy,ஜனநாயகம்  
ꢦ꣄ꢬꢙꢵ ꢡꢥ꣄ꢡ꣄ꢬꢸ,प्रजा तन्त्रु,ப்ரஜா தந்த்ரு,prajaa tantru,prajA tantru,prajā tantru,pɾəd͡ʒɑː t̪ən̪t̪ɾu,democracy,ஜனநாயகம்  
ꢙꢥ ꢡꢥ꣄ꢡ꣄ꢬꢸ,जन तन्त्रु,ஜன தந்த்ரு,jana tantru,jana tantru,jana tantru,d͡ʒən̪ə t̪ən̪t̪ɾu,democracy,ஜனநாயகம்  
ꢙꢥꢵꢣꢶꢦꢡꢶ,जनादिपति,ஜனாதி4பதி,janaadipati,janAdipati,janādipati,d͡ʒən̪ɑːd̪ɪpət̪ɪ,president,ஜனாதிபதி  
