Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢗꢾꢣꢶꢬꢶ,च॑दिरि,செதி3ரி,che'diri,cEdiri,cĕdiri,t͡ʃed̪ɪɾɪ,splash,தெறி
ꢲꢶꢨ꣄ꢨꢵꢜ꣄,हिब्बाट्,ஹிப்3பா3ட்,hibbaat',hibbAT,hibbāṭ,ɦɪbbɑːʈ,stagnate,தேக்கு
ꢲꢶꢨ꣄ꢨꢶ,हिब्बि,ஹிப்3பி3,hibbi,hibbi,hibbi,ɦɪbbɪ,stagnate,தேங்கு
ꢮꢾꢒ꣄ꢒꢶ,व॑क्कि,வெக்கி,ve'kki,vEkki,vĕkki,ʋekkɪ,search,தேடு
ꢪꢹꢔꢶ,मूगि,மூகி3,moogi,mUgi,mūgi,muːgɪ,search,தேடு
ꢒꢸꢖ꣄ꢒꢶ,कुङ्कि,குங்கி3,kunki,kuGki,kuṅki,kuŋkɪ,sob,தேம்பு
ꢣꢶꢙꢫꢶꢙꢵ,दिजयि जा,தி3ஜயி ஜா,dijayijaa,dijayijA,dijayijā,d̪ɪd͡ʒəjɪd͡ʒɑː,wear off,தேய்
ꢔꢿꢱ꣄,गेस्,கே3ஸ்,ges,ges,ges,geːs̪,"rub, iron",தேய்
ꢙꢷꢔ꣄,जीग,ஜீக்3,jeeg,jIg,jīg,d͡ʒiːg,win,தேர்/ தேறு
ꢣꣀꢬ꣄ꢫꢸ ꢣꢾ,दैर्यु दे,தை3ர்யு தே3,dairyu de',dairyu dE,dairyu dĕ,d̪əɪɾju d̪e,console,தேற்று
ꢱꢷꢮ꣄,सीव,ஸீவ்,seev,sIv,sīv,s̪iːʋ,stitch,தை
ꢙꢾꢡꣁ ꢒꢿꢬ꣄,ज॑ता॑ केर,ஜெதொ கேர்,je'to' ker,jEtO ker,jĕtŏ ker,d͡ʒet̪o keːɾ,collect,தொகு
ꢙꢾꢡꣁ ꢗꢾꢬ꣄ꢗꢶ,ज॑ता॑ चेर्चि,ஜெதொ செர்சி,je'to' che'rchi,jEtO cErci,jĕtŏ cĕrci,d͡ʒet̪o t͡ʃeɾt͡ʃɪ,collect,தொகு
ꢙꢾꢡꣁꢪꢳꢵꢞ꣄,ज॑ता॑ मिळाड,ஜெதொ மிளாட்3,je'to'mal'aad',jEtOmaLAD,jĕtŏmal̤āḍ,d͡ʒet̪oməɭɑːɖ,collect,தொகு
ꢭꣁꢪ꣄ꢨꢶ,ला॑म्बि,லொம்பி3,lo'mbi,lOmbi,lŏmbi,lombɪ,hang,தொங்கு
ꢡꣂꢬ꣄,तोर,தோர்,tor,tor,tor,t̪oːɾ,follow,தொடர்
ꢲꢵꢜ꣄,हाट,ஹாட்,haat',hAT,hāṭ,ɦɑːʈ,touch,தொடு
ꢂꢞ꣄ꢞꢪ꣄ꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,अड्डम्वत्ता॑ केर,அட்3ட3ம்வத்தொகேர்,ad'd'amvatto' ker,aDDamvattO ker,aḍḍamvattŏ ker,əɖɖəmʋət̪t̪o keːɾ,disturb by talking,தொணதொண
ꢢꢾꢭ꣄ꢭꢶ ꢭꣁꢪ꣄ꢨꢶ,ध॑ल्लिला॑म्बि,தெ4ல்லிலொம்பி3,the'lli lo'mbi,thElli lOmbi,thĕlli lŏmbi,t̪ʰellɪ lombɪ,hang on,தொத்து
ꢤꢶꢭ꣄ꢭꣁ ꢱꣁꢜ꣄,धिल्ला॑ सोट्,தி4ல்லொ ஸோட்,dhillo' so't',dhillO sOT,dhillŏ sŏṭ,d̪ʰɪllo s̪oʈ,"be supple, become slack",தொய்
ꢱꣂꢭ꣄,सोल,ஸோல்,sol,sol,sol,s̪oːl,peel off,தொலி
ꢔꢪ꣄ꢞꢫꢶ ꢙꢵ,गम्डयि जा,க3ம்ட3யி ஜா,gamd'ayi jaa,gamDayi jA,gamḍayi jā,gəmɖəjɪ d͡ʒɑː,be lost,தொலை
ꢦꢾꢬꢪ꣄ꢨꢪ꣄ ꢲꣁꢫ꣄ ꢙꢵ,प॑रम्बम हा॑य्जा,பெரம்ப3ம் ஹொய் ஜா,pe'rambam ho'y jaa,pErambam hOy jA,pĕrambam hŏy jā,peɾəmbəm ɦoj d͡ʒɑː,be lost,தொலை
ꢔꢪ꣄ꢞꢵꢜ꣄,गम्डाट,க3ம்டா3ட்,gamd'aat',gamDAT,gamḍāṭ,gəmɖɑːʈ,lose,தொலை
ꢥꢵꢪ꣄,नाम,நாம்,naam,nAm,nām,n̪ɑːm,pray,தொழு
ꢭꢔꢶꢤꢾꢬ꣄,लगिधेर,லகி3தே4ர்,lagidhe'r,lagidhEr,lagidhĕr,ləgɪd̪ʰeɾ,infect,தொற்று
ꢤꢾꢬꢶꢭꢵꢔꢶ,ध॑रि लागि,தெ4ரி லாகி3,dhe'rilaagi,dhErilAgi,dhĕrilāgi,d̪ʰeɾɪlɑːgɪ,infect,தொற்று
ꢱꢨ꣄ꢣꢸꢒꢿꢬ꣄,सब्दु केर,ஸப்3து3கேர்,sabduker,sabduker,sabduker,s̪əbd̪ukeːɾ,sound,தொனி
ꢏꢭ꣄ꢭꣁ ꢒꢿꢬ꣄,आ॑ल्ला॑ केर,ஒல்லொ கேர்,o'llo' ker,OllO ker,ŏllŏ ker,ollo keːɾ,make wet,தோய்
ꢨꢶꢙ꣄ꢮꢵꢞ꣄,बिज्वाड,பி3ஜ்வாட்3,bijvaad',bijvAD,bijvāḍ,bɪd͡ʒʋɑːɖ,make wet,தோய்
ꢏꢞꢶ ꢙꢵ,आ॑डि जा,ஒடி3 ஜா,o'd'i jaa,ODi jA,ŏḍi jā,oɖɪ d͡ʒɑː,Fail,தோல்
ꢱꢵꢪꢸꢬ꣄ ꢃꢮ꣄,सामुर आव,ஸாமுர் ஆவ்,saamur aav,sAmur Av,sāmur āv,s̪ɑːmuɾ ɑːʋ,"appear, seem",தோன்று
ꢭꢵꢔ꣄,लाग,லாக்3,laag,lAg,lāg,lɑːg,"appear, seem",தோன்று
ꢗꢵꢜ꣄,चाट्,சாட்,chaat',cAT,cāṭ,t͡ʃɑːʈ,lick,நக்கு
ꢏꢡ꣄ꢡꢵꢜ꣄,आ॑त्ताट्,ஒத்தாட்,o'ttaat',OttAT,ŏttāṭ,ot̪t̪ɑːʈ,move,நகட்டு
ꢲꢭ꣄ꢭꢶ,हल्लि,ஹல்லி,halli,halli,halli,ɦəllɪ,move,நகர்
ꢲꢭ꣄ꢭꢫꢶ ꢙꢵ,हल्लयि जा,ஹல்லயி ஜா,hallayi jaa,hallayi jA,hallayi jā,ɦəlləjɪ d͡ʒɑː,move,நகர்
ꢲꢭ꣄ꢭꢵꢞ꣄,हल्लाड,ஹல்லாட்3,hallaad',hallAD,hallāḍ,ɦəllɑːɖ,move,நகர்த்து
ꢲꢷꢥ꣄ ꢲꣁꢫ꣄ꢙꢵ,हीन हा॑य जा,ஹீன் ஹொய் ஜா,heen ho'yjaa,hIn hOyjA,hīn hŏyjā,ɦiːn̪ ɦojd͡ʒɑː,be destroyed,நசி
ꢲꢷꢥ꣄ ꢒꢿꢬ꣄,हीन केर,ஹீன் கேர்,heen ker,hIn ker,hīn ker,ɦiːn̪ keːɾ,destroy,நசி
ꢥꢾꢱ꣄ꢒꢶ,न॑स्कि,நெஸ்கி,ne'ski,nEski,nĕski,n̪es̪kɪ,crush,நசுக்கு
ꢩꢶꢬꢸꢜ꣄,भिरुट,பி4ருட்,bhirut',bhiruT,bhiruṭ,bʰɪɾuʈ,crush,நசுக்கு
ꢥꢾꢱ꣄ꢒꢫꢶ ꢙꢵ,न॑स्कयि जा,நெஸ்கயி ஜா,ne'skayi jaa,nEskayi jA,nĕskayi jā,n̪es̪kəjɪ d͡ʒɑː,be crushed,நசுங்கு
ꢩꢶꢬꢸꢞꢫꢶ ꢙꢵ,भिरुडयि जा,பி4ருட3யி ஜா,bhirud'ayi jaa,bhiruDayi jA,bhiruḍayi jā,bʰɪɾuɖəjɪ d͡ʒɑː,be crushed,நசுங்கு
ꢱꣁꢣꢱꣁꢣꢫꢶ ꢙꢵ,सा॑दसा॑दयि जा,ஸொத3ஸொத3யி ஜா,so'daso'dayi jaa,sOdasOdayi jA,sŏdasŏdayi jā,s̪od̪əs̪od̪əjɪ d͡ʒɑː,lose crispness,நசுநசு
ꢗꢵꢭ꣄,चाल्,சால்,chaal,cAl,cāl,t͡ʃɑːl,walk,நட
ꢗꢵꢭ꣄,चाल,சால்,chaal,cAl,cāl,t͡ʃɑːl,Happen,நட
ꢗꢭꢵꢜ꣄,चलाट्,சலாட்,chalaat',calAT,calāṭ,t͡ʃəlɑːʈ,conduct,நடத்து
ꢂꢩꢶꢥꢫꣁ ꢒꢿꢬ꣄,अभिनया॑ केर,அபி4நயொ கேர்,abhinayo' ker,abhinayO ker,abhinayŏ ker,əbʰɪn̪əjo keːɾ,act,நடி
ꢕꢵꢭ꣄,घाल,கா4ல்,ghaal,ghAl,ghāl,gʰɑːl,plant,நடு
ꢏꢠ꣄ꢒꢶ,आ॑ण्कि,ஒண்கி,o'nki,ONki,ŏṇki,oɳkɪ,shiver,நடுங்கு
ꢥꣁꢪ꣄ꢪꢶ,ना॑म्मि,நொம்மி,no'mmi,nOmmi,nŏmmi,n̪ommɪ,believe,நம்பு
ꢩꢶꢠ꣄ꢞꢶ,भिण्डि,பி4ண்டி3,bhind'i,bhiNDi,bhiṇḍi,bʰɪɳɖɪ,believe,நம்பு
ꢥꢵꢪ꣄,नाम,நாம்,naam,nAm,nām,n̪ɑːm,greet,நமஸ்கரி
ꢓꢵꢭ꣄,खास्,கா2ஸ்,khaal,khAl,khāl,kʰɑːl,itch,நமை
ꢧꢠ꣄ꢜꣁ ꢲꣁꢫ꣄ꢙꢵ,भण्टो हा॑य्जा,ப2ண்டொ ஹொய் ஜா,phant'o' ho'yjaa,phaNTO hOyjA,phaṇṭŏ hŏyjā,pʰəɳʈo ɦojd͡ʒɑː,become grey,நரை
ꢣꢿ,दे,தே3,de,de,de,d̪eː,give,நல்கு
ꢗꢶꢒ꣄ꢒꢫꢶ ꢙꢵ,चिक्कयि जा,சிக்கயி ஜா,chikkayi jaa,cikkayi jA,cikkayi jā,t͡ʃɪkkəjɪ d͡ʒɑː,be weak,நலி
ꢱꢖ꣄ꢔꢶ,सङ्गि,ஸங்கி3,sangi,saGgi,saṅgi,s̪əŋgɪ,tell,நவில்
ꢚꢶꢬ꣄ꢒꢫꢶ ꢙꢵ,झिर्कयि जा,ஜி2ர்கயி ஜா,jhirkayi jaa,jhirkayi jA,jhirkayi jā,d͡ʒʰɪɾkəjɪ d͡ʒɑː,slip,நழுவு
ꢒꢵꢜ꣄,काट,காட்,kaat',kAT,kāṭ,kɑːʈ,cut,நறுக்கு
ꢨꢶꢙ꣄ꢮꢫꢶꢙꢵ,बिज्वयि जा,பி3ஜ்வயி ஜா,bijvayijaa,bijvayijA,bijvayijā,bɪd͡ʒʋəjɪd͡ʒɑː,wet,நனை
ꢨꢶꢙ꣄ꢮꢶ,बिज्वि,பி3ஜ்வி,bijvi,bijvi,bijvi,bɪd͡ʒʋɪ,wet,நனை
ꢔꢵꢜ꣄,गाट्,கா3ட்,gaat',gAT,gāṭ,gɑːʈ,fix,நாட்டு
ꢦ꣄ꢬꢿꢮ꣄ ꢦꣂꢜ꣄,प्रेव पोट,ப்ரேவ் போட்,prev pot',prev poT,prev poṭ,pɾeːʋ poːʈ,like,நாடு
ꢭꢵꢙ꣄ ꢦꣁꢥ꣄ꢣꢶ,लाज पा॑न्दि,லாஜ் பொந்தி3,laaj po'ndi,lAj pOndi,lāj pŏndi,lɑːd͡ʒ pon̪d̪ɪ,feel shy,நாணு
ꢕꢠꢵꢜ꣄,घणाट,க4ணாட்,ghanaat',ghaNAT,ghaṇāṭ,gʰəɳɑːʈ,stink,நாற்று/ நாற வை
ꢕꢠꢫꢶ ꢙꢵ,घणयि जा,க4ணயி ஜா,ghanayi jaa,ghaNayi jA,ghaṇayi jā,gʰəɳəjɪ d͡ʒɑː,stink,நாறு
ꢗꢵꢭ꣄,चाल,சால்,chaal,cAl,cāl,t͡ʃɑːl,happen,நிகழ்
ꢗꢭꢵꢜ꣄,चलाट,சலாட்,chalaat',calAT,calāṭ,t͡ʃəlɑːʈ,conduct,நிகழ்த்து
ꢥꢶꢯ꣄ꢒꢠꣁ ꢒꢿꢬ꣄,निश्कणा॑ केर,நிஶ்கணொ கேர்,nishkano' ker,nizkaNO ker,niśkaṇŏ ker,n̪ɪʃkəɳo keːɾ,"decide, get engaged",நிச்சயி
ꢱ꣄ꢢ꣄ꢬꣁ ꢦꣁꢥ꣄ꢣꢶ ꢒꢿꢬ꣄,स्थ्रा॑ पा॑न्दि केर,ஸ்த்2ரொ பொந்தி3 கேர்,sthro' po'ndi ker,sthrO pOndi ker,sthrŏ pŏndi ker,s̪t̪ʰɾo pon̪d̪ɪ keːɾ,be poised,நிதானி
ꢔꢵꢳ꣄ꢞꢿ,गाळ्डे,கா3ள்டே3,gaal'd'e,gALDe,gāl̤ḍe,gɑːɭɖeː,abuse,நிந்தி
ꢲꢶꢨ꣄ꢨꢵꢜ꣄,हिब्बाट्,ஹிப்3பா3ட்,hibbaat',hibbAT,hibbāṭ,ɦɪbbɑːʈ,stop,நிப்பாட்டு
ꢗꢶꢪ꣄ꢜꢶ,चिम्टि,சிம்டி,chimt'i,cimTi,cimṭi,t͡ʃɪmʈɪ,pinch,நிமிட்டு
ꢗꢸꢠ꣄ꢜꢶ,चुण्टि,சுண்டி,chunt'i,cuNTi,cuṇṭi,t͡ʃuɳʈɪ,pinch,நிமிட்டு
ꢥꢶꢡ꣄ꢡꣁ ꢬꢴꢵ,नित्ता॑ र्हा,நித்தொரா:,nitto' rhaa,nittO rhA,nittŏ rhā,n̪ɪt̪t̪o ɾɦɑː,become erect,நிமிர்
ꢥꢶꢡ꣄ꢡꣁꢒꢿꢬ꣄,नित्ता॑ केर,நித்தொகேர்,nitto'ker,nittOker,nittŏker,n̪ɪt̪t̪okeːɾ,make erect,நிமிர்த்து
ꢥ꣄ꢫꢪꢥꣁ ꢒꢿꢬ꣄,न्यमना॑ केर,ந்யமனொ கேர்,nyamano' ker,nyamanO ker,nyamanŏ ker,n̪jəmən̪o keːɾ,appoint,நியமி
ꢥꢶꢬ꣄ꢠꢫꣁ ꢒꢿꢬ꣄,निर्णयो केर,நிர்ணயொ கேர்,nirnayo' ker,nirNayO ker,nirṇayŏ ker,n̪ɪɾɳəjo keːɾ,determine,நிர்ணயி
ꢥꢶꢬ꣄ꢮꢵꢲ꣄ ꢒꢿꢬ꣄,निर्वाह केर,நிர்வாஹ் கேர்,nirvaah ker,nirvAh ker,nirvāh ker,n̪ɪɾʋɑːɦ keːɾ,administer,நிர்வகி
ꢮꢶꢜ꣄ꢜꢫꢶ ꢙꢵ,विट्टयि जा,விட்டயி ஜா,vit't'ayi jaa,viTTayi jA,viṭṭayi jā,ʋɪʈʈəjɪ d͡ʒɑː,become stale,நீர்
ꢦꣁꢱ ꢦꣁꢱꢫꢶ ꢙꢵ,पा॑स पा॑सयि जा,பொஸ பொஸயி ஜா,po'sa po'sayi jaa,pOsa pOsayi jA,pŏsa pŏsayi jā,pos̪ə pos̪əjɪ d͡ʒɑː,become stale,நீர்
ꢡꢾꢮ꣄ꢞꢶ,त॑व्डि,தெவ்டி3,te'vd'i,tEvDi,tĕvḍi,t̪eʋɖɪ,stroke,நீவு
ꢭꢵꢪ꣄ꢒꢥꢶ ꢬꢴꢵ,लाम्कनि र्हा,லாம்கனி ரா:,laamkani rhaa,lAmkani rhA,lāmkani rhā,lɑːmkən̪ɪ ɾɦɑː,lengthen,நீள்
ꢙꢳꢷꢬꢵꢒ꣄ ꢒꢿꢬ꣄,जळिराक केर,ஜளிராக் கேர்,jal'eeraak ker,jaLIrAk ker,jal̤īrāk ker,d͡ʒəɭiːɾɑːk keːɾ,Turn into ash,நீற்று
ꢬꢵꢒ꣄ ꢲꣁꢫ꣄ ꢙꢵ,राक हा॑य जा,ராக் ஹொய் ஜா,raak ho'y jaa,rAk hOy jA,rāk hŏy jā,ɾɑːk ɦoj d͡ʒɑː,become ash,நீறு
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,हुङ्गि सा,ஹுங்கி3 ஸா,hungi saa,huGgi sA,huṅgi sā,ɦuŋgɪ s̪ɑː,"smell, enjoy",நுகர்
ꢂꢥꢸꢩꢮ꣄ ꢒꢿꢬ꣄,अनुभव केर,அநுப4வ் கேர்,anubhav ker,anubhav ker,anubhav ker,ən̪ubʰəʋ keːɾ,"smell, enjoy",நுகர்
ꢂꢥꢸꢩꢮꢶ,अनुभवि,அனுப4வி,anubhavi,anubhavi,anubhavi,ən̪ubʰəʋɪ,"smell, enjoy",நுகர்
