Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢙꢿꢥ꣄,जेन्,ஜேன்,jen,jen,jen,d͡ʒeːn̪,give birth,பெறு (ற்)  
ꢥꢶꢳꢸꢮ꣄ ꢡꣁꢦ꣄ꢦꢶ,नेळुव्ता॑प्पि,நெளுவ் தொப்பி,nil'uv to'ppi,niLuv tOppi,nil̤uv tŏppi,n̪ɪɭuʋ t̪oppɪ,Be deranged,பேதலி (த்த்)  
ꢲꢔ꣄ꢔꢶ,हग्गि,ஹக்3கி3,haggi,haggi,haggi,ɦəggɪ,pass stool,பேள் (ண்ட்)  
ꢧꢸꢔ꣄ꢔꢶ,फुग्गि,பு2க்3கி3,phuggi,phuggi,phuggi,pʰuggɪ,blister,பொக்குளி (த்த்)  
ꢲꢸꢨ꣄ꢨꢶ,हुब्बि,ஹுப்3பி3,hubbi,hubbi,hubbi,ɦubbɪ,Boil over,பொங்கு (இன்)  
ꢗꢸꢠ꣄ꢞꢵꢞ꣄,चुण्डाड्,சுண்டா3ட்3,chund'aad',cuNDAD,cuṇḍāḍ,t͡ʃuɳɖɑːɖ,scorch,பொசுக்கு (இன்)  
ꢙꢭꢫꢶ ꢙꢵ,जलयि जा,ஜளயி ஜா,jalayi jaa,jalayi jA,jalayi jā,d͡ʒələjɪ d͡ʒɑː,be scorched,பொசுங்கு (இன்)  
ꢩꢸꢬ꣄ꢒꣁ ꢲꣁꢫ ꣄ꢙꢵ,भुर्का॑ हा॑य जा,பு4ர்கொ ஹொய் ஜா,bhurko' ho'ya jaa,bhurkO hOya jA,bhurkŏ hŏya jā,bʰuɾko ɦojə d͡ʒɑː,be powdered,பொடி (ந்த்)  
ꢩꢸꢬ꣄ꢒꣁ ꢒꢿꢬ꣄,भुर्का॑ केर,பு4ர்கொகேர்,bhurko' ker,bhurkO ker,bhurkŏ ker,bʰuɾko keːɾ,powder,பொடி (த்த்)  
ꢚꢵꢫ꣄,झाय,ஜா2ய்,jhaay,jhAy,jhāy,d͡ʒʰɑːj,cover,பொத்து (இன்)  
ꢗꢭ꣄ꢥꢵꢡꣁ ꢬꢴꢵ,चल्नाता॑ र्हा,சல்னாதொ ரா:,chalnaato' rhaa,calnAtO rhA,calnātŏ rhā,t͡ʃəln̪ɑːt̪o ɾɦɑː,not happen/ fail,பொய் (த்த்)  
ꢩꢸꢛ꣄ꢙꢫꢶ ꢬꢴꢵ,भुञ्जयि र्हा,பு4ஞ்ஜயி ரா:,bhunjayi rhaa,bhuJjayi rhA,bhuñjayi rhā,bʰuɲd͡ʒəjɪ ɾɦɑː,be fried (int.),பொரி (ந்த்)  
ꢩꢸꢛ꣄ꢙꢶ,भुञ्जि,பு4ஞ்ஜி,bhunji,bhuJji,bhuñji,bʰuɲd͡ʒɪ,fry (tr.),பொரி (த்த்)  
ꢮꢡ꣄ꢡꢵ ꢚꢔꢜ꣄,वत्ता झगट,வத்தா ஜ2க3ட்,vattaa jhagat',vattA jhagaT,vattā jhagaṭ,ʋət̪t̪ɑː d͡ʒʰəgəʈ,quarrel,பொரு (த்)  
ꢗꢾꢬ꣄ꢗꢶ,च॑र्चि,செர்சி,che'rchi,cErci,cĕrci,t͡ʃeɾt͡ʃɪ,fix (tr.),பொருத்து (இன்)  
ꢪꢶꢳ꣄꣄ꢮꢶ,मिळ्वि,மிள்வி,mil'vi,miLvi,mil̤vi,mɪɭʋɪ,fix (tr.),பொருத்து (இன்)  
ꢪꢶꢳꢵꢜ꣄,मिळाट,மிளாட்,mil'aat',miLAT,mil̤āṭ,mɪɭɑːʈ,fix (tr.),பொருத்து (இன்)  
ꢗꢾꢬꢶ ꢬꢴꢵ,च॑रि र्हा,செரி ரா:,che'ri rhaa,cEri rhA,cĕri rhā,t͡ʃeɾɪ ɾɦɑː,be fixed (int.),பொருந்து (இன்)  
ꢪꢶꢭꢶ ꢬꢴꢵ,मिलि र्हा,மிளி ரா:,mili rhaa,mili rhA,mili rhā,mɪlɪ ɾɦɑː,be fixed (int.),பொருந்து (இன்)  
ꢒꢸꢖ꣄ꢔꢶ,कुङ्गि,குங்கி3,kungi,kuGgi,kuṅgi,kuŋgɪ,Groan/ sob,பொருமு (இன்)  
ꢦꣁꢮ꣄ꢱ꣄ ꢭꢸꢗ꣄ꢗꢶ,पा॑स् लुच्चि,பொவ்ஸ் லுச்சி,po'vs luchchi,pOvs lucci,pŏvs lucci,poʋs̪ lut͡ʃt͡ʃɪ,rain heavily,பொழி (ந்த்)  
ꢱꢪꢸꢭꢿ,समुले,ஸமுலே,samule,samule,samule,s̪əmuleː,tolerate,பொறு (த்த்)  
ꢮꢾꢒ꣄ꢒꢶ,व॑क्कि,வெக்கி,ve'kki,vEkki,vĕkki,ʋekkɪ,pick up,பொறுக்கு (இன்)  
ꢲꢿꢜ꣄,हेट,ஹேட்,het',heT,heṭ,ɦeːʈ,remove,போக்கு (இன்)  
ꢆꢦꢣꢿꢰ꣄ ꢒꢿꢬ꣄,उपदेष्केर्,உபதே3ஷ்கேர்,upadesh ker,upadeS ker,upadeṣ ker,upəd̪eːʂ keːɾ,advise,போதி (த்த்)  
ꢪꢸꢬ꣄ꢔ ꢶꢙꢵ,मुर्गि जा,முர்கி3ஜா,murga ijaa,murga ijA,murga ijā,muɾgə ɪd͡ʒɑː,decompose,மக்கு (இன்)  
ꢪꢔ꣄ꢔꢸꢥꣁ ꢦꣂꢜ꣄,मग्गुना॑ पोट्,மக்3கு3னொபோட்,magguno' pot',maggunO poT,maggunŏ poṭ,məggun̪o poːʈ,Fade away,மங்கு (இன்)  
ꢪꢸꢬ꣄ꢔꢶ,मुर्गि,முர்கி3,murgi,murgi,murgi,muɾgɪ,decompose,மட்கு (இன்)  
ꢪꣁꢠ꣄ꢗꢶ,मा॑ण्चि,மொண்சி,mo'nchi,mONci,mŏṇci,moɳt͡ʃɪ,fold (tr.),மடக்கு (இன்)  
ꢪꣁꢠ꣄ꢗꢫꢶ ꢬꢴꢵ,मा॑ण्च्यि र्हा,மொண்சயி ரா:,mo'nchayi rhaa,mONcayi rhA,mŏṇcayi rhā,moɳt͡ʃəjɪ ɾɦɑː,be folded (int.),மடங்கு (இன்)  
ꢲꣁꢬꢵꢜ꣄ ꢒꢾꢬ꣄ꢭꢾ,हा॑राट् क॑र्ले,ஹொராட்கெர்லே,ho'raat' ke'rle',hOrAT kErlE,hŏrāṭ kĕrlĕ,ɦoɾɑːʈ keɾle,marry,மண (ந்த்)  
ꢮꢱꢸꢥꢫꢶ ꢬꢴꢵ,वसुनयि र्हा,வஸுனயி ரா:,vasunayi rhaa,vasunayi rhA,vasunayi rhā,ʋəs̪un̪əjɪ ɾɦɑː,smell (int.),மண (ந்த்)  
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,हुङ्गि ꢱꢵसा,ஹுங்கி3ஸா,hungi saa,huGgi sA,huṅgi sā,ɦuŋgɪ s̪ɑː,smell (tr.),மணத்து (இன்)  
ꢪꣁꢬ꣄ꢔꢶꢫꢵꢡ꣄ ꢣꢿ,मा॑र्गियात्दे,மொர்கி3யாத் தே3,mo'rgiyaat de,mOrgiyAt de,mŏrgiyāt de,moɾgɪjɑːt̪ d̪eː,respect(tr.),மதி (த்த்)  
ꢡꢶꢪꢸꢬ꣄ ꢤꢿꢬ꣄,तिमुर् धेर,திமுர் தே4ர்,timur dher,timur dher,timur dher,t̪ɪmuɾ d̪ʰeːɾ,go numb,மர (த்த்)  
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,die,மரி (த்த்)  
ꢂꢬ꣄ꢢꢪꣂꢲ꣄ ꢦꣁꢥ꣄ꢣꢶ,अर्थमोह पा॑न्दि,அர்த2மோஹ் பொந்தி3,arthamoh po'ndi,arthamoh pOndi,arthamoh pŏndi,əɾt̪ʰəmoːɦ pon̪d̪ɪ,Be deceived / be hazy(int),மருட்டு (இன்)  
ꢲꢸꢣꢥ ꢥꢶꢛ꣄ꢙꢶ,हुदना॑ निञ्जि,ஹுத3ன  நிஞ்ஜி,hudana ninji,hudana niJji,hudana niñji,ɦud̪ən̪ə n̪ɪɲd͡ʒɪ,lie looking up,மல்லார் (ந்த்)  
ꢱꣁꢖ꣄ꢔ ꢦꣂꢜ꣄,सा॑ङ्ग पोट्,ஸொங்க3போட்,so'nga pot',sOGga poT,sŏṅga poṭ,s̪oŋgə poːʈ,become cheap,மலி (ந்த்)  
ꢃꢯ꣄ꢗꢬ꣄ꢫꢸ ꢦꣂꢜ꣄,आश्चर्युपोट्,ஆஶ்சர்யுபோட்,aashcharyu pot',Azcaryu poT,āścaryu poṭ,ɑːʃt͡ʃəɾju poːʈ,Be stunned / be amazed(int),மலை (த்த்)  
ꢱꣁꢮ꣄ꢬꢪ꣄ ꢒꢿꢬ꣄,सा॑व्रम्केर,ஸொவ்ரம்கேர்,so'vram ker,sOvram ker,sŏvram ker,s̪oʋɾəm keːɾ,shave(tr.),மழி (த்த்)  
ꢪꣁꢥꣁ ꢙꢮꢵꢜ꣄,माअ॑ना॑ जवाट,மொனொ ஜவாட்,mo'no' javaat',mOnO javAT,mŏnŏ javāṭ,mon̪o d͡ʒəʋɑːʈ,blunt (tr.),மழுக்கு (இன்)  
ꢪꣁꢥꣁ ꢥꢴꢷꢡ꣄ꢡ ꢬꢴꢵ,मा॑ना॑ न्हीत्त र्हा,மொனொ நீ:த்த ரா:,mo'no' nheetta rhaa,mOnO nhItta rhA,mŏnŏ nhītta rhā,mon̪o n̪ɦiːt̪t̪ə ɾɦɑː,be blunt (int.),மழுங்கு (இன்)  
ꢮꢡ꣄ꢡꣁ ꢣꢸꢳ꣄꣄ꢒꢶ,वत्ता॑ दुळ्कि,வத்தொ து3ள்கி,vatto' dul'ki,vattO duLki,vattŏ dul̤ki,ʋət̪t̪o d̪uɭkɪ,deceive,மழுப்பு (இன்)  
ꢮꢶꢱ꣄ꢬꢳ꣄ꢳꢿ,विस्रळ्ळे,விஸ்ரள்ளே,visral'l'e,visraLLe,visral̤l̤e,ʋɪs̪ɾəɭɭeː,Forget(tr.),மற (ந்த்)  
ꢂꢮꢞ ꢦꣁꢜ꣄,अव्ड पोट्,அவ்ட3போட்,avad'a po't',avaDa pOT,avaḍa pŏṭ,əʋəɖə poʈ,obstruct,மறி (த்த்)  
ꢃꢜ꣄ꢰꢿꢦꢠꣁ ꢒꢾꢬ꣄,आट्षेपणा॑ केर्,ஆட்ஷேபணொகேர்,aat'shepano' ke'r,ATSepaNO kEr,āṭṣepaṇŏ kĕr,ɑːʈʂeːpəɳo keɾ,deny,மறு (த்த்)  
ꢔꢪ꣄ꢞꢫꢶ ꢙꢵ,ग्म्डयि जा,க3ம்ட3யி ஜா,gamd'ayi jaa,gamDayi jA,gamḍayi jā,gəmɖəjɪ d͡ʒɑː,Disappear(int.),மறை (ந்த்)  
ꢚꢒꢶꢭꢾ,झकिल॑,ஜ2கிலே,jhakile',jhakilE,jhakilĕ,d͡ʒʰəkɪle,hide,மறை (த்த்)  
ꢒ꣄ꢰꢪꣁ ꢒꢿꢬ꣄,क्षमा॑ केर,க்ஷமொகேர்,kshamo' ker,kSamO ker,kṣamŏ ker,kʂəmo keːɾ,forgive,மன்னி (த்த்)  
ꢱꢪ꣄ꢜꢵꢜ꣄,सम्टाट्,ஸம்டாட்,samt'aat',samTAT,samṭāṭ,s̪əmʈɑːʈ,hook,மாட்டு (இன்)  
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,Die(int.),மாய் (ந்த்)  / மாள் (ண்ட்)  
ꢪꣁꢬꢵꢜ꣄,मा॑राट्,மொராட்,mo'raat',mOrAT,mŏrāṭ,moɾɑːʈ,Kill(tr.),மாய் (த்த்)  
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,Die(int.),மாய் (ந்த்)  / மாள் (ண்ட்)  
ꢪꢾꢬꢸꢒ꣄ ꢣꢿ,म॑रुक दे,மெருக்தே3,me'ruk de,mEruk de,mĕruk de,meɾuk d̪eː,polish (tr.),மினுக்கு (இன்)  
ꢙꣁꢭꢶꢛ꣄ꢗꢶ,जा॑लिञ्चि,ஜொலிஞ்சி,jo'linchi,jOliJci,jŏliñci,d͡ʒolɪɲt͡ʃɪ,shine,மினுங்கு (இன்)  
ꢙꣁꢭꢶ ꢙꣁꢭꢶꢛ꣄ꢗꢶ,जा॑लि जा॑लिञ्चि,ஜொலி ஜொலிஞ்சி,jo'li jo'linchi,jOli jOliJci,jŏli jŏliñci,d͡ʒolɪ d͡ʒolɪɲt͡ʃɪ,Twinkle(int),மினுமினு (த்த்)  
ꢪꢶꢜ꣄ꢜꢶ,मिट्टि,மிட்டி,mit't'i,miTTi,miṭṭi,mɪʈʈɪ,"tune, take back",மீட்டு (இன்)  
ꢧꢶꢮ꣄ꢬꢶꢓꢵꢜ꣄,फिव्रिखाट्,பி2ர்விகா2ட்,phivrikhaat',phivrikhAT,phivrikhāṭ,pʰɪʋɾɪkʰɑːʈ,"tune, take back",மீட்டு (இன்)  
ꢧꢶꢮ꣄ꢬꢶ ꢓꢵꢜ꣄,फिव्रिखाट्,பி2ர்விகா2ட்,phivri khaat',phivri khAT,phivri khāṭ,pʰɪʋɾɪ kʰɑːʈ,Reverse/ get back,மீள் (ண்ட்)  
ꢂꢣ꣄ꢣꢸ ꢡꣁꢦ꣄ꢦꢶ,अद्दुता॑प्पि,அத்3து3தொப்பி,addu to'ppi,addu tOppi,addu tŏppi,əd̪d̪u t̪oppɪ,cross the limit,மீறு (இன்)  
ꢱꢷꢪꣁ ꢆꢭ꣄ꢭꢖ꣄ꢕꢶ,सीमा॑ उल्लङ्घि,ஸீமொ உல்லங்கி4,seemo' ullanghi,sImO ullaGghi,sīmŏ ullaṅghi,s̪iːmo ulləŋgʰɪ,cross the limit,மீறு (இன்)  
ꢨꢹꢜ꣄,बूट्,பூ3ட்,boot',bUT,būṭ,buːʈ,dip/groan,முக்கு (இன்)  
ꢨꢸꢞꢜ꣄,बुडाट्,பு3டா3ட்,bud'at',buDaT,buḍaṭ,buɖəʈ,dip/groan,முக்கு (இன்)  
ꢱꢸꢥ꣄ꢣꢸꢬꢸꢪ꣄ꢨꢹꢜ꣄,सुन्दुरुम बूट,ஸுந்து3ரும்பூ3ட்,sundurumboot',sundurumbUT,sundurumbūṭ,s̪un̪d̪uɾumbuːʈ,Immerseto take pearl,முக்குளி (த்த்)  
(ꢱꢸꢥ꣄ꢣꢸꢬꢸꢪ꣄) ꢪꣁꢡꢶ ꢲꢿꢜ꣄,(सुन्दुरुम) मा॑ति हेट,(ஸுந்து3ரும்) மொதி ஹேட்,(sundurum) mo'ti het',(sundurum) mOti heT,(sundurum) mŏti heṭ,(s̪un̪d̪uɾum) mot̪ɪ ɦeːʈ,Immerseto take pearl,முக்குளி (த்த்)  
ꢨꢹꢜ꣄,बूट,பூ3ட்,boot',bUT,būṭ,buːʈ,"drown, sink",முங்கு (இன்)  
(ꢣꣁꢱ꣄ꢒꣁ ꢲꣂꢬ꣄) ꢤꢶꢒ꣄ꢒꢶ,(दा॑स्का॑ होर) धिक्कि,(தொ3ஸ்கொ ஹோர்) தி4க்கி,(do'sko' hor) dhikki,(dOskO hor) dhikki,(dŏskŏ hor) dhikki,(d̪os̪ko ɦoːɾ) d̪ʰɪkkɪ,butt,முட்டு (இன்)  
ꢦꣁꢱꢮꢵꢫꢸꢪ꣄ꢦꣂꢜ꣄ ,पोसवायुम्पोट,பொஸவாயும்போட்,po'savaayumpot',pOsavAyumpoT,pŏsavāyumpoṭ,pos̪əʋɑːjumpoːʈ,be paralysed,முடங்கு (இன்)  
ꢪꢸꢱꢞꢳꢿ,मुसड्ळे,முஸட்3ளே,musad'al'e,musaDaLe,musaḍal̤e,mus̪əɖəɭeː,end (int.),முடி (ந்த்)  
ꢪꢸꢱꢵꢜ꣄,मुसाट्,முஸாட்,musaat',musAT,musāṭ,mus̪ɑːʈ,complete (tr.),முடி (த்த்)  
ꢧꢶꢮ꣄ꢬꢶ ꢲꢶꢖ꣄ꢔꢵꢜ꣄,फिव्रि हिङ्गाट्,பி2ர்வி ஹிங்கா3ட்,phivri hingaat',phivri hiGgAT,phivri hiṅgāṭ,pʰɪʋɾɪ ɦɪŋgɑːʈ,wind up,முடுக்கு (இன்)  
ꢥꣁꢠ꣄ꢔꢶ,ना॑ण्गि,நொண்கி3,no'ngi,nONgi,nŏṇgi,n̪oɳgɪ,murmur,முணுமுணு (த்த்)  
ꢗꢸꢪ꣄ꢨꢥꣁ ꢣꢿ,चुम्बना॑ दे,சும்ப3னொ தே3,chumbano' de,cumbanO de,cumbanŏ de,t͡ʃumbən̪o d̪eː,kiss,முத்து (இன்)  
ꢗꢸꢪ꣄ꢨꢳꣁ ꢣꢿ,चुम्ब्ळा॑ दे,சும்ப்3ளொ தே3,chumbal'o' de,cumbaLO de,cumbal̤ŏ de,t͡ʃumbəɭo d̪eː,kiss,முத்து (இன்)  
ꢦꢶꢒ꣄ꢒꢶ,पिक्कि,பிக்கி,pikki,pikki,pikki,pɪkkɪ,ripen,முதிர் (ந்த்)  
ꢱꣁꢪ꣄ꢪꢬ꣄ꢗꢿꢜ꣄,स्म्मर्चेट,ஸொம்மர்சேட்,so'mmarchet',sOmmarceT,sŏmmarceṭ,s̪omməɾt͡ʃeːʈ,overtake,முந்து (இன்)  
ꢏꢱ꣄ꢪ꣄ꢪꢬ꣄ ꢙꢵ,सोम्मर जा,ஸொம்மர் ஜா,o'smmar jaa,Osmmar jA,ŏsmmar jā,os̪mməɾ d͡ʒɑː,overtake,முந்து (இன்)  
ꢫꢡ꣄ꢡꢥ꣄ ꢒꢿꢬ꣄,यत्तन केर,யத்தன் கேர்,yattan ker,yattan ker,yattan ker,jət̪t̪ən̪ keːɾ,try,முயல் (ன்ற்)  
ꢌꢡ꣄ꢡꢥ꣄ ꢒꢿꢬ꣄,एत्तन केर,எத்தன் கேர்,e'ttan ker,Ettan ker,ĕttan ker,et̪t̪ən̪ keːɾ,try,முயல் (ன்ற்)  
ꢦ꣄ꢬꢫꢡ꣄ꢥꣁ ꢒꢿꢬ꣄,प्रयत्ना॑ केर,ப்ரயத்னொ கேர்,prayatno' ker,prayatnO ker,prayatnŏ ker,pɾəjət̪n̪o keːɾ,try,முயல் (ன்ற்)  
ꢩꢾꢡ꣄ ꢒꢿꢬ꣄,भेत्केर,பே4த் கேர்,bhe't ker,bhEt ker,bhĕt ker,bʰet̪ keːɾ,contradict,முரண்(ட்)  
ꢕꣂꢰꢶꢛꢗꢶ꣄,धोषिञ्चि,கோ4ஷிஞ்சி,ghoshinyachi,ghoSiJaci,ghoṣiñaci,gʰoːʂɪɲət͡ʃɪ,Resound(tr),முழக்கு (இன்)  
ꢕꣂꢰꢪ꣄ ꢡꢵꢫ꣄,घोषम्ताय्,கோ4ஷம்தாய்,ghosham taay,ghoSam tAy,ghoṣam tāy,gʰoːʂəm t̪ɑːj,shout,முழங்கு (இன்)  
ꢪꢸꢒ꣄ꢒꢸꢭꢶꢛꢗꢸ꣄,मुक्कुलिञ्चि,முக்குளிஞ்சி,mukkulinyachu,mukkuliJacu,mukkuliñac_ŭ,mukkulɪɲət͡ʃu,blink,முழி (த்த்)  
ꢪꢶꢖ꣄ꢒꢶ,मिङ्गि,மிங்கி3,minki,miGki,miṅki,mɪŋkɪ,swallow,முழுங்கு (இன்)  
ꢗꢸꢔꢸꢬ꣄ ꢱꣂꢜ꣄,चुगुर् सोट,சிகுர் ஸோட்,chugur sot',cugur soT,cugur soṭ,t͡ʃuguɾ s̪oːʈ,"germinate, sprout",முளை (த்த்)
ꢪꢸꢣꢸꢬꢾ ꢲꣂ,मुदुर॑ हो,முது3ர் ஹோ,mudure' ho,mudurE ho,mudurĕ ho,mud̪uɾe ɦoː,be fully grown,முற்று (இன்)  
ꢪꣁꢜꢳꢿ,मा॑ट्ळे,மொட்3ளே,mo't'al'e,mOTaLe,mŏṭal̤e,moʈəɭeː,break (int.),முறி (ந்த்)  
ꢪꢸꢞꢫꢶ ꢦꣂꢜ꣄,मुडयि पोट,முட3யி போட்,mud'ayi pot',muDayi poT,muḍayi poṭ,muɖəjɪ poːʈ,break (int.),முறி (ந்த்)  
ꢪꣂꢜ꣄,मोट्,மோட்3,mot',moT,moṭ,moːʈ,break (tr.),முறி (த்த்)  
ꢦꢶꢨꢶꢛꢗꢶ꣄,बिगिञ्चि,பி3கி3ஞ்சி,pibinyachi,pibiJaci,pibiñaci,pɪbɪɲət͡ʃɪ,tighten (tr.),முறுக்கு (இன்)  
ꢪꢸꢒꢸꢭ꣄ꢒꢥꢶ ꢲꢵꢱ꣄,मुकुल्कनि हास,முகுல்கனி ஹாஸ்,mukulkani haas,mukulkani hAs,mukulkani hās,mukulkən̪ɪ ɦɑːs̪,smile,முறுவலி (த்த்)  
ꢪꢸꢒꢶꢭꢶ ꢲꢵꢱ꣄,मुकिलि हास,முகிலி ஹாஸ்,mukili haas,mukili hAs,mukili hās,mukɪlɪ ɦɑːs̪,smile,முறுவலி (த்த்)  
ꢒꣁꢪ꣄ꢨ꣄ꢳꣁꢒꢥꢶ ꢲꢵꢱ꣄,का॑म्बळा॑कनि हास,கொம்ப்3ளொகனி ஹாஸ்,ko'mbl'o'kani haas,kOmbLOkani hAs,kŏmbl̤ŏkani hās,kombɭokən̪ɪ ɦɑːs̪,smile,முறுவலி (த்த்)  
ꢓꢹꢬ꣄ꢒꢥꢶ ꢱꢵ,खूर्कनि सा,கூ2ர்கனி ஸா,khoorkani saa,khUrkani sA,khūrkani sā,kʰuːɾkən̪ɪ s̪ɑː,stare,முறை (த்த்)  
ꢦꢾꢞ꣄ꢮꢶ,प॑ड्व,பெட்3வி,pe'd'vi,pEDvi,pĕḍvi,peɖʋɪ,light,மூட்டு (இன்)  
ꢚꢵꢫ꣄,झाय्,ஜா2ய்,jhaay,jhAy,jhāy,d͡ʒʰɑːj,"cover, close",மூடு (இன்)  
ꢪꢹꢱꢭ꣄ ꢭꢔꢶꢦꣂꢜ꣄,मूसळ् लगि पोट,மூஸள் லகி3 போட்,moosal lagipot',mUsal lagipoT,mūsal lagipoṭ,muːs̪əl ləgɪpoːʈ,faint,மூர்ச்சி (த்த்)  
ꢨꢹꢜ꣄,बूट,பூ3ட்,boot',bUT,būṭ,buːʈ,"sink, drown",மூழ்கு (இன்)  
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ ꢒꢿꢬ꣄,हरुम्बम्केर्,ஹரும்ப3ம்கேர்,harumbam ker,harumbam ker,harumbam ker,ɦəɾumbəm keːɾ,start,மூள்(ண்ட்)  
ꢱꢮ꣄ꢬꢶ (ꢨꣁꢫ꣄ꢛ)꣄,सव्रि (बोयञ्),ஸவ்ரி (பொ3ய்ஞ்),savri (bo'ynja),savri (bOyJa),savri (bŏyña),s̪əʋɾɪ (bojɲə),wiping (floor),மெழுகு (இன்)  
ꢗꣁꢮ꣄ꢬꢶ,चा॑व्रि,சொர்வி,cho'vri,cOvri,cŏvri,t͡ʃoʋɾɪ,graze,மேய் (த்த்)  
ꢂꢱ꣄ꢒꢶꢦꣁꢒꢸꢪ꣄ ꢆꢭꢵꢱ꣄ ꢒꢿꢬ꣄,अस्कि पोकुम उलास केर,அஸ்கி போகும் உலாஸ் கேர்,askipo'kum ulaas ker,askipOkum ulAs ker,askipŏkum ulās ker,əs̪kɪpokum ulɑːs̪ keːɾ,Move around,மேவு (இன்)  
ꢔꢸꢣ꣄ꢣꢶ,गुद्दि,கு3த்3தி3,guddi,guddi,guddi,gud̪d̪ɪ,beat,மொத்து (இன்)  
ꢙꢾꢡꣁꢪꢷꢳ꣄,ज॑ता॑मीळ,ஜெதொமீள்,je'to'meel',jEtOmIL,jĕtŏmīl̤,d͡ʒet̪omiːɭ,"crowd, swarm",மொய் (த்த்)  
ꢱꢖ꣄ꢔꢶ,सङ्गि,ஸங்கி3,sangi,saGgi,saṅgi,s̪əŋgɪ,say,மொழி (ந்த்)  
ꢪꢶꢛ꣄ꢗꢶ,मिञ्चि,மிஞ்சி,minchi,miJci,miñci,mɪɲt͡ʃɪ,Take out water,மொள் (ண்ட்)  
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,हुङ्गि सा,ஹுங்கி3 ஸா,hungi saa,huGgi sA,huṅgi sā,ɦuŋgɪ s̪ɑː,smell,மோ (ந்த்)  
ꢤꢶꢒ꣄ꢒꢶ,धिक्कि,தி4க்கி,dhikki,dhikki,dhikki,d̪ʰɪkkɪ,dash,மோது (இன்)  
ꢩꢥ꣄ꢣꢶ,भन्दि,ப4ந்தி3,bhandi,bhandi,bhandi,bʰən̪d̪ɪ,compose,யா (த்த்)  
ꢬꢵꢗ꣄ (ꢒꢮꢶꢡꣁ),राच (कविता॑),ராச்(கவிதொ),raach (kavito'),rAc (kavitO),rāc (kavitŏ),ɾɑːt͡ʃ (kəʋɪt̪o),compose,யா (த்த்)  
ꢩꢷꢔ꣄ꢪꢵꢫ꣄,भीग्माय्,பீ4க்3மாய்,bheegmaay,bhIgmAy,bhīgmāy,bʰiːgmɑːj,beg,யாசி (த்த்)  
ꢂꢥꢸꢪꢵꢥ꣄ ꢒꢿꢬ꣄,अनुमान्केर्,அனுமான் கேர்,anumaan ker,anumAn ker,anumān ker,ən̪umɑːn̪ keːɾ,guess,யூகி (த்த்)  
ꢇꢲꢥꣁ ꢒꢿꢬ꣄,ऊहना॑ केर,ஊஹனொ கேர்,oohano' ker,UhanO ker,ūhanŏ ker,uːɦən̪o keːɾ,guess,யூகி (த்த்)  
ꢗꢶꢥ꣄ꢡꣁꢒꢿꢬ꣄,चिन्ता॑ केर,சிந்தொகேர்,chinto'ker,cintOker,cintŏker,t͡ʃɪn̪t̪okeːɾ,think,யோசி (த்த்)  
ꢬꢱꢶꢛ꣄ꢗꢶ,रसिञ्चि,ரஸிஞ்சி,rasinchi,rasiJci,rasiñci,ɾəs̪ɪɲt͡ʃɪ,enjoy,ரசி (த்த்)  
ꢬꢱꢥꣁ ꢒꢿꢬ꣄,रसना॑ केर,ரஸனொ கேர்,rasano' ker,rasanO ker,rasanŏ ker,ɾəs̪ən̪o keːɾ,enjoy,ரசி (த்த்)  
ꢭꢔꢶꢶꢛ꣄ꢗꢶ,लगिञ्चि,லகி3ஞ்சி,lagiinchi,lagiiJci,lagiiñci,ləgɪɪɲt͡ʃɪ,involve (mind),லயி (த்த்)  
ꢮꢒꢸꢠ꣄ꢜ ꢨꢸꢣ꣄ꢤꢶ,वकुण्ट बुद्धि,வகு3ண்டபு3த்3தி4,vakunt'a buddhi,vakuNTa buddhi,vakuṇṭa buddhi,ʋəkuɳʈə bud̪d̪ʰɪ,be crooked,வக்கரி (த்த்)  
ꢦꢣꢮꢶ ꢓꢳ꣄ꢳꢿ,पदवि खळ्ळे,பத3வி க2ள்ளே,padavi khal'l'e,padavi khaLLe,padavi khal̤l̤e,pəd̪əʋɪ kʰəɭɭeː,Assume (office),வகி (த்த்)  
ꢩꢵꢖ꣄ꢔꢸ ꢒꢿꢬ꣄,भाङ्गु केर,பா4ங்கு3 கேர்,bhaangu ker,bhAGgu ker,bhāṅgu ker,bʰɑːŋgu keːɾ,Divide (int),வகிர் (ந்த்)  
ꢮꢜꣁ ꢒꢿꢬ꣄,वटा॑ केर्,வடொ கேர்,vat'o' ker,vaTO ker,vaṭŏ ker,ʋəʈo keːɾ,Divide (tr),வகு (த்த்)  
ꢡꢿꢳ꣄ ,तेळ्,தேள்,tel',teL,tel̤,t̪eːɭ,Stir in a pan (cooking),வதக்கு (இன்)
